-8.248437643051147461e-01,4.620516300201416016e-01,8.568449616432189941e-01,4.700167477130889893e-02,-1.534838881343603134e-02,-3.078045509755611420e-02,9.983024597167968750e-01,-1.839560121297836304e-01,-6.032838486135005951e-03,9.926375746726989746e-02,4.858797490596771240e-01,-5.734587907791137695e-01,6.495667994022369385e-02,-2.278665900230407715e-01,-1.732084453105926514e-01,-6.768494844436645508e-02,4.935181140899658203e-01,-3.309863507747650146e-01,7.565295696258544922e-02,-1.168943122029304504e-01,-3.203684091567993164e-02,-1.092042565345764160e+00,6.428081393241882324e-01,-3.763194084167480469e-01,-6.398823261260986328e-01,-4.479987621307373047e-01,3.768280446529388428e-01,-4.591929316520690918e-01,-4.178344458341598511e-02,-2.637338340282440186e-01,2.320329248905181885e-01,1.218386530876159668e+00,3.459278047084808350e-01,-3.259322792291641235e-02,-6.153475120663642883e-02
-8.264049291610717773e-01,4.618271589279174805e-01,8.551789522171020508e-01,4.542827606201171875e-02,-3.083783434703946114e-03,-2.823138795793056488e-02,9.985638260841369629e-01,-2.269058227539062500e-01,-4.734840476885437965e-04,9.727762639522552490e-02,5.184900760650634766e-01,-5.898242592811584473e-01,6.523492187261581421e-02,-2.620432972908020020e-01,-1.704727709293365479e-01,-7.129115611314773560e-02,5.105504989624023438e-01,-3.418702483177185059e-01,7.633507251739501953e-02,-1.325768977403640747e-01,-4.514824226498603821e-02,-1.187332391738891602e+00,6.677570939064025879e-01,-4.380121231079101562e-01,-5.994930863380432129e-01,-4.715389013290405273e-01,4.015651345252990723e-01,-4.890801310539245605e-01,-1.092149093747138977e-01,-2.307428121566772461e-01,2.718547284603118896e-01,1.307792663574218750e+00,3.556216359138488770e-01,-1.360907778143882751e-02,-1.040144115686416626e-01
-8.281567692756652832e-01,4.620981216430664062e-01,8.549035787582397461e-01,4.567591100931167603e-02,7.285629981197416782e-04,-2.547222189605236053e-02,9.986312389373779297e-01,-2.394598871469497681e-01,-1.772376825101673603e-03,9.234695881605148315e-02,5.228281617164611816e-01,-5.910850763320922852e-01,6.340352445840835571e-02,-2.719860970973968506e-01,-1.721328794956207275e-01,-7.579026371240615845e-02,5.134086012840270996e-01,-3.428814113140106201e-01,7.744886726140975952e-02,-1.386853754520416260e-01,-5.035565420985221863e-02,-1.212488651275634766e+00,6.678867340087890625e-01,-4.529628455638885498e-01,-5.959855914115905762e-01,-4.478843808174133301e-01,3.992814421653747559e-01,-4.950526952743530273e-01,-1.105722859501838684e-01,-2.193204611539840698e-01,2.765725553035736084e-01,1.314516901969909668e+00,3.806975483894348145e-01,-1.674146624282002449e-03,-1.125050634145736694e-01
-8.298329710960388184e-01,4.621475636959075928e-01,8.546451926231384277e-01,4.608471691608428955e-02,5.097272340208292007e-03,-2.327355183660984039e-02,9.986533522605895996e-01,-2.532126605510711670e-01,-2.854611026123166084e-03,8.928526937961578369e-02,5.269401073455810547e-01,-5.912117362022399902e-01,6.280858069658279419e-02,-2.831565439701080322e-01,-1.747151762247085571e-01,-8.183134347200393677e-02,5.162747502326965332e-01,-3.440076410770416260e-01,7.587296515703201294e-02,-1.341335773468017578e-01,-5.216960608959197998e-02,-1.229039072990417480e+00,6.542599797248840332e-01,-4.606028497219085693e-01,-5.890488028526306152e-01,-4.248777031898498535e-01,4.154393672943115234e-01,-5.021450519561767578e-01,-1.058884561061859131e-01,-2.182644754648208618e-01,2.796651124954223633e-01,1.313500285148620605e+00,3.752296268939971924e-01,1.111994148232042789e-03,-1.153828129172325134e-01
-8.330450654029846191e-01,4.627549052238464355e-01,8.543498516082763672e-01,4.598340019583702087e-02,1.085666008293628693e-02,-2.041543461382389069e-02,9.986745715141296387e-01,-2.727373540401458740e-01,-4.752045962959527969e-03,8.091170340776443481e-02,5.320361256599426270e-01,-5.878199338912963867e-01,6.388542056083679199e-02,-2.990251481533050537e-01,-1.760345399379730225e-01,-8.527301251888275146e-02,5.185769796371459961e-01,-3.399565815925598145e-01,7.549152523279190063e-02,-1.307727992534637451e-01,-4.959324374794960022e-02,-1.233175754547119141e+00,6.428184509277343750e-01,-4.574216902256011963e-01,-5.859339833259582520e-01,-4.063139557838439941e-01,4.225087761878967285e-01,-4.994289577007293701e-01,-9.863132238388061523e-02,-2.188565135002136230e-01,2.868092954158782959e-01,1.299853563308715820e+00,3.975190520286560059e-01,-3.717111656442284584e-03,-1.177676022052764893e-01
-8.354482054710388184e-01,4.634686708450317383e-01,8.544241189956665039e-01,4.509064927697181702e-02,1.891712099313735962e-02,-1.494040153920650482e-02,9.986920356750488281e-01,-2.969545423984527588e-01,-5.509905517101287842e-03,7.219898700714111328e-02,5.380260944366455078e-01,-5.844910740852355957e-01,6.197658926248550415e-02,-3.145569264888763428e-01,-1.773247271776199341e-01,-9.481357038021087646e-02,5.167164206504821777e-01,-3.355137109756469727e-01,7.775796204805374146e-02,-1.312848329544067383e-01,-4.355443269014358521e-02,-1.230890870094299316e+00,6.292780041694641113e-01,-4.483724236488342285e-01,-5.859974026679992676e-01,-3.983933329582214355e-01,4.323472678661346436e-01,-4.969348907470703125e-01,-9.772383421659469604e-02,-2.220316976308822632e-01,2.817402184009552002e-01,1.286250472068786621e+00,3.905282020568847656e-01,-3.489638213068246841e-03,-1.118395105004310608e-01
-8.394383788108825684e-01,4.638539254665374756e-01,8.542631864547729492e-01,4.403214529156684875e-02,2.691774442791938782e-02,-1.228975784033536911e-02,9.985917806625366211e-01,-3.233380317687988281e-01,-4.851373843848705292e-03,6.593830138444900513e-02,5.455749034881591797e-01,-5.791899561882019043e-01,6.227824464440345764e-02,-3.352724611759185791e-01,-1.769067049026489258e-01,-1.003893911838531494e-01,5.174764394760131836e-01,-3.319412767887115479e-01,7.803937047719955444e-02,-1.279285401105880737e-01,-3.778549656271934509e-02,-1.210557579994201660e+00,6.329269409179687500e-01,-4.296737611293792725e-01,-5.849652290344238281e-01,-3.818899095058441162e-01,4.406212568283081055e-01,-4.937036335468292236e-01,-9.441690146923065186e-02,-2.307878136634826660e-01,3.015836179256439209e-01,1.263227224349975586e+00,3.767219483852386475e-01,1.477485150098800659e-02,-1.069143936038017273e-01
-8.450155258178710938e-01,4.648721814155578613e-01,8.537948727607727051e-01,4.232966899871826172e-02,3.813440352678298950e-02,-9.566332213580608368e-03,9.983298182487487793e-01,-3.606435954570770264e-01,-2.629420254379510880e-03,6.353042274713516235e-02,5.581961870193481445e-01,-5.740764737129211426e-01,6.038708984851837158e-02,-3.650728464126586914e-01,-1.760925352573394775e-01,-1.054227650165557861e-01,5.196102857589721680e-01,-3.260245025157928467e-01,7.922991365194320679e-02,-1.236360222101211548e-01,-2.341650053858757019e-02,-1.161375284194946289e+00,6.209346652030944824e-01,-4.004485309123992920e-01,-5.820026397705078125e-01,-3.702398538589477539e-01,5.044805407524108887e-01,-5.234827399253845215e-01,-9.673151373863220215e-02,-2.405457943677902222e-01,3.017500936985015869e-01,1.232866883277893066e+00,3.850408196449279785e-01,-6.542442739009857178e-02,-1.289277523756027222e-01
-8.494034409523010254e-01,4.654096066951751709e-01,8.534277081489562988e-01,4.079061374068260193e-02,4.855583608150482178e-02,-5.690852645784616470e-03,9.979709982872009277e-01,-3.949205577373504639e-01,-3.215025877580046654e-03,5.057337507605552673e-02,5.690222382545471191e-01,-5.696809291839599609e-01,6.238515675067901611e-02,-3.901054263114929199e-01,-1.756516098976135254e-01,-1.123990193009376526e-01,5.192386507987976074e-01,-3.195703923702239990e-01,7.771935313940048218e-02,-1.217550635337829590e-01,-1.188215706497430801e-02,-1.078177452087402344e+00,6.087459325790405273e-01,-3.564669787883758545e-01,-5.831356048583984375e-01,-3.588033914566040039e-01,5.403978824615478516e-01,-5.235999822616577148e-01,-8.724972605705261230e-02,-2.511870861053466797e-01,3.182870745658874512e-01,1.171716928482055664e+00,3.975177705287933350e-01,-3.873222693800926208e-02,-1.292350739240646362e-01
-8.552231788635253906e-01,4.661334455013275146e-01,8.525915145874023438e-01,3.989475220441818237e-02,6.230385228991508484e-02,-4.269778262823820114e-03,9.972504377365112305e-01,-4.366469383239746094e-01,-1.923813135363161564e-03,5.019466206431388855e-02,5.810809135437011719e-01,-5.636875629425048828e-01,6.126135215163230896e-02,-4.284278750419616699e-01,-1.755198985338211060e-01,-1.130145266652107239e-01,5.264292955398559570e-01,-3.183544278144836426e-01,7.792490720748901367e-02,-1.166274026036262512e-01,-3.189135808497667313e-03,-9.788830280303955078e-01,6.005505323410034180e-01,-3.070687055587768555e-01,-5.943262577056884766e-01,-3.992822766304016113e-01,5.550901293754577637e-01,-5.235999822616577148e-01,-8.426481485366821289e-02,-2.604073584079742432e-01,3.212670981884002686e-01,1.098773241043090820e+00,4.096513688564300537e-01,-7.056132704019546509e-02,-1.414741426706314087e-01
